page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
584	32	2889	german_prose			none	0	2	0	0	fut. zu Irnam par spon aufgeben,
584	33	2889	german_prose			none	0	1	0	0	von etw. ablassen.
584	34	2889	latin_other			none	3	0	0	0	"du 'dzi rnam span bya (metr.) ""man lasse"
584	35	2889	german_prose			none	0	2	0	0	von weltlicher Geschäftigkeit ab (skt. viva-
584	36	2889	german_prose			none	0	1	0	0	"rjita)"" (Mvup 4.7b)."
584	37	2890	headword_line	རྣམ་པར་སྤངས་	spaṅs	high	1	1	0	0	རྣམ་པར་སྤངས་ rnam par spaṅs Kurzf. mam
584	38	2890	german_prose			none	0	2	0	0	spans pf. zu Irnam par spon auf-
584	39	2890	german_prose			none	0	1	0	0	geben, ablegen, meiden, verwerfen, zurück-
584	40	2890	german_prose			none	0	3	0	0	lassen, fahrenlassen, im Stich lassen; frei von
584	41	2890	german_prose_with_translit			none	1	1	0	0	etw. sein; — nas ohne.
584	42	2890	other			none	0	0	0	0	235
584	43	2891	headword_line	རྣམ་པར་སྤངས་	spaṅs	high	1	0	0	0	རྣམ་པར་སྤངས་ rmam par spaṅs
584	44	2891	latin_other			none	6	0	0	0	sus kyan zla ba — nas su / skar ma'i tshogs la
584	45	2891	latin_other			none	3	0	0	0	"nam yaṅ phyag ma byas (metr.) ""niemals ver-"
584	46	2891	german_prose			none	0	6	0	0	ehrt jemand die Schar der Sterne ohne den
584	47	2891	german_prose_with_translit			none	2	3	0	0	"Mond"" (Käsy 132,6); znam pa Ina ni imam"
584	48	2891	german_prose_with_translit			none	1	4	0	0	"spans śih (metr.) ""es ist völlig frei von fünf"
584	49	2891	german_prose_with_translit			none	3	2	0	0	"Aspekten"" (MSg 75,22); thos dan sdom pa"
584	50	2891	german_prose_with_translit			none	2	1	0	0	"man po mam spans nas (metr.) ""wer das vie-"
584	51	2891	german_prose			none	0	4	0	0	le Wissen verworfen und die vielen Pflich-
584	52	2891	german_prose			none	0	1	0	0	"ten gemieden hat"" (Pd-K 1306); bisun mo ..."
584	53	2891	german_prose_with_translit			none	3	1	0	0	ru ma kbyod kyis mam spahs pa / ji Itar
584	54	2891	german_prose_with_translit			none	2	1	0	0	"yons su mi gdun ram (metr.) ""daß du deine"
584	55	2891	german_prose			none	0	2	0	0	Königin weinend zurückgelassen hast, wieso
584	56	2891	german_prose			none	0	2	0	0	"schmerzt dich das nicht?"" (Udr 20,5); srnags"
584	57	2891	german_prose_with_translit			none	1	1	0	0	"dan bsam gtan — (metr.) ""er hat Mantras"
584	58	2891	german_prose			none	0	2	0	0	und Meditation aufgegeben (skt. vinirmmn-
584	59	2891	german_prose_with_translit			none	1	1	0	0	"kta)"" (Hev 1.6.24b); chags dan chags bral"
584	60	2891	german_prose			none	0	3	0	0	"(metr.) ""es ist frei von (skt. vivarjita) Be-"
584	61	2891	german_prose			none	0	3	0	0	"gierde und Begierdelosigkeit"" (Hev 2.3.8d);"
584	62	2891	latin_other			none	4	0	0	0	'du 'dzi thams cad inam spans pa / rnal 'byor
584	63	2891	german_prose_with_translit			none	2	3	0	0	"pa yis zla drug bsgom (metr.) ""der Yogin, der"
584	64	2891	latin_other			none	1	0	0	0	alle Anhaftungen aufgegeben hat (skt. viva-
584	65	2891	german_prose_with_translit			none	1	2	0	0	"rjita), meditiere sechs Monate lang"" (Mvup"
584	66	2891	latin_other			none	3	0	0	0	4,44a); ston id 'dzin pa rmam spans pa'i ston
584	67	2891	german_prose_with_translit			none	2	3	0	0	"pa id ni (metr.) ""diese Leerheit, die frei ist"
584	68	2891	german_prose			none	0	4	0	0	(skt. varjita) vom Festhalten an der Leer-
584	69	2891	german_prose_with_translit			none	2	2	0	0	"heit"" (Mvup 4.795); rtag tu ga gu rnam"
584	70	2891	latin_other			none	4	0	0	0	spans sin / dran brtan mams ni rtag bsten pas
584	71	2891	german_prose_with_translit			none	1	2	0	0	"(metr.) ""weil du immer die Falschen gemie-"
584	72	2891	german_prose_with_translit			none	1	5	0	0	den und dich stets an die Aufrechten ge-
584	73	2891	german_prose_with_translit			none	2	1	0	0	"halten hast"" (Ppu 15a); ben po 'di ni imam"
584	74	2891	latin_other			none	7	0	0	0	spans na / sa lṅa pa ni yan dag 'thob (metr.)
584	75	2891	latin_other			none	1	0	0	0	"""wenn er diese zehn aufgegeben hat, erlangt"
584	76	2891	german_prose			none	0	5	0	0	"er in rechter Weise die fünfte Ebene"" (AA"
584	77	2891	latin_other			none	2	0	0	0	1.566); gien dan bses pa rnam (v.}. rnams)
584	78	2891	german_prose_with_translit			none	4	1	0	0	spans nas / gcig pur ga Sed 'gro dgos na (metr.)
584	79	2891	german_prose			none	0	5	0	0	"""wenn ich die Verwandten und die Freunde"
584	80	2891	german_prose			none	0	1	0	0	verlassen habe und allein irgendwohin gehen
584	81	2891	german_prose_with_translit			none	5	2	0	0	"muß"" (Bca 2.61); dgra ya khro ba — nas"
584	82	2891	german_prose_with_translit			none	2	1	0	0	"khyed kyis bsruns (metr.) ""sogar gegenüber"
584	83	2891	german_prose_with_translit			none	1	4	0	0	einem Feind gibst du deinen Zorn auf und
584	84	2891	german_prose_with_translit			none	2	2	0	0	"schützt ihn"" (HMrg 58,23); de yi(s) — pa'"
584	85	2891	german_prose_with_translit			none	2	3	0	0	"gron khyer sä ke ta mi (metr.) ""was die von je-"
584	86	2891	german_prose			none	0	4	0	0	"nem im Stich gelassene Stadt Säketa betrifft"""
584	87	2891	german_prose			none	0	1	0	0	(Lokn 154,18).
584	88	2891	german_prose_with_translit			none	1	2	0	0	Lex. — pa = vyapakarsitam (Mvy 7601).
585	1	2891	tibetan_only	རྣམ་པར་སྤེལ་		none	0	0	0	0	རྣམ་པར་སྤེལ་ rnam par spel
585	2	2891	tibetan_only	རྣམ་པར་སྤེལ་		none	0	1	0	0	རྣམ་པར་སྤེལ་ rnam par spel Kurzf. rnam spel.
585	3	2891	other			none	0	0	0	0	1. verbreiten.
585	4	2891	german_prose_with_translit			none	2	1	0	0	khyed ... mig lam sna 'jags — ba gal che Zih
585	5	2891	german_prose			none	0	5	0	0	"""es ist schr wichtig, daß ihr als Vorbild in"
585	6	2891	german_prose			none	0	4	0	0	jeder Weise verbleibt und [die Lehre] ver-
585	7	2891	latin_other			none	2	0	0	0	"breitet"" (MTH3/3/34 31); khyed ... kun la"
585	8	2891	german_prose_with_translit			none	1	2	0	0	"mig lam sna 'jags — ba gal che Zin ""es ist"
585	9	2891	german_prose			none	0	4	0	0	sehr wichtig, daß ihr allen als Vorbild in jeder
585	10	2891	german_prose			none	0	4	0	0	"Weise verbleibt und [die Lehre] verbreitet"""
585	11	2891	other			none	0	0	0	0	(MTH3/3/34 31).
585	12	2891	german_prose			none	0	2	0	0	2. [Buchstaben] einfügen, verbinden.
585	13	2891	latin_other			none	4	0	0	0	"dbus su min ni inam spel ba'o (metr.) ""man"
585	14	2891	german_prose_with_translit			none	1	7	0	0	füge in der Mitte den Namen [des sādhya]
585	15	2891	german_prose_with_translit			none	1	2	0	0	"ein (skt. vidarbhita)"" (Samv 10.3b); yi ge"
585	16	2891	german_prose_with_translit			none	5	1	0	0	hüm dan mam spel ba' / 'khor lo 9/7/5 ni yani
585	17	2891	german_prose			none	0	3	0	0	"dag bri (metr.) ""mit dem Silbenzeichen ham"
585	18	2891	latin_other			none	1	0	0	0	verbunden (skt. vidarbhayet) schreibe man
585	19	2891	german_prose			none	0	5	0	0	"[den Namen] in zwei Kreise"" (Samv 10.37c)."
585	20	2891	other			none	0	0	0	0	a. . .
585	21	2892	headword_line	རྣམ་པར་སྤོང་	spoṅ	high	1	0	0	0	རྣམ་པར་སྤོང་ rnam par spoṅ pf. [?77/77?7 par spans
585	22	2892	german_prose			none	0	1	0	0	fut. Irnam par span aufgeben, hin-
585	23	2892	german_prose			none	0	1	0	0	ter sich lassen, von sich fern halten.
585	24	2892	latin_other			none	7	0	0	0	"'phya ba dan / ""thin ba — ba dan ""er gibt"
585	25	2892	german_prose			none	0	5	0	0	"das Schelten und Spotten auf"" (K95 209al);"
585	26	2892	german_prose_with_translit			none	7	1	0	0	"dman pa ñi tshe ba'i theg pa ~ ba ... stobs ""die"
585	27	2892	german_prose			none	0	4	0	0	Fähigkeit, einzelne [Ansichten] des Niede-
585	28	2892	german_prose			none	0	2	0	0	"ren Fahrzeugs aufzugeben"" (K95 21043);"
585	29	2892	german_prose_with_translit			none	3	1	0	0	"chos bźi 'di dag rgyan srin — (metr.) ""die-"
585	30	2892	german_prose			none	0	2	0	0	se vier Gegebenheiten möge er weit hinter
585	31	2892	german_prose_with_translit			none	1	1	0	0	"sich lassen"" (Käsy 11,34); byan chub sems"
585	32	2892	german_prose_with_translit			none	1	1	0	0	"dpas reyan bsrin — (metr.) ""der Bodhisattva"
585	33	2892	german_prose			none	0	2	0	0	"halte sie weit von sich fern"" (Käsy 26,20);"
585	34	2892	german_prose_with_translit			none	3	1	0	0	"sdig pa'i las rnams — bar śog (metr.) ""mögen"
585	35	2892	german_prose			none	0	1	0	0	sie schlechte Taten aufgeben (skt. vivarjaya-
585	36	2892	german_prose			none	0	1	0	0	"ntu)!"" (Suv 21,23).1"
585	37	2892	german_prose_with_translit			none	3	1	0	0	Lex. — bas yons su bsgyur ba = vyavasargapa-
585	38	2892	german_prose			none	0	1	0	0	rinatam (Mvy 975).
585	39	2892	tibetan_only	༨༧		none	0	0	0	0	༨༧ ˆ
585	40	2893	headword_line	རྣམ་པར་སྤྱོད་པར་བྱེད་	spyod	medium	2	0	0	0	རྣམ་པར་སྤྱོད་པར་བྱེད་ mam par spyod par byed
585	41	2893	other			none	0	0	0	0	sich bewegen, fliegen.
585	42	2893	latin_other			none	6	0	0	0	'di ni ... 'khor lo bzin du nam mkha'i mthil
585	43	2893	german_prose_with_translit			none	1	2	0	0	"ni — (metr.) ""es fliegt durch den Himmels-"
585	44	2893	german_prose			none	0	3	0	0	"raum wie ein Diskus"" (Lokn 194,7)."
585	45	2894	headword_line	རྣམ་པར་ཕྱེ་	phye	high	1	0	0	0	རྣམ་པར་ཕྱེ་ rnam par phye
585	46	2894	latin_other			none	4	0	0	0	"mdzes ma 7772/77775 / ""di ??7/7?775 dir ni de bzin"
585	47	2894	german_prose_with_translit			none	1	2	0	0	"— (metr.) ""die Schönen haben sich hier so"
585	48	2894	german_prose			none	0	2	0	0	"geschmückt"" (Lokn 58,21)."
585	49	2894	german_prose			none	0	1	0	0	mmam par sprul Gestalt annch-
585	50	2894	other			none	0	0	0	0	men, sich verwandeln; nam sprul
585	51	2894	german_prose_with_translit			none	1	1	0	0	Emanation, Verkörperung.
585	52	2894	german_prose_with_translit			none	3	4	0	0	"des ston pa'i — pa na ""als er die Gestalt"
585	53	2894	german_prose_with_translit			none	1	3	0	0	"des Lehrers angenommen hatte"" (Tär 13,2);"
585	54	2894	german_prose_with_translit			none	3	2	0	0	"lha'i bzo bo mi'i — te ""göttliche Handwerker"
585	55	2894	german_prose			none	0	3	0	0	"hatten sich in Menschen verwandelt"" (Tär"
585	56	2894	latin_other			none	2	0	0	0	16,5); grub thob sa wa 777 imam sprul cha
585	57	2894	latin_other			none	3	0	0	0	(r. che) tsban drug pa karma gsun rab rgya
585	58	2894	german_prose_with_translit			none	2	2	0	0	"mtshbo ""der sechste [Zur-man] che-tshan"
585	59	2894	german_prose_with_translit			none	2	1	0	0	Karma [rig-'dzin] gSun-rab rgya-mtsho, ei-
585	60	2894	german_prose_with_translit			none	1	4	0	0	"ne Emanation des Siddhas Savaripa"" (KTh 1:"
585	61	2894	other			none	0	0	0	0	382,2).
585	62	2894	german_prose			none	0	1	0	0	keit.
585	63	2894	german_prose_with_translit			none	1	2	0	0	Lex. — med pa = aviprapancah (Mvy 2926);
585	64	2894	german_prose_with_translit			none	4	1	0	0	~s go ba'am Zib tn bSad na go ba = vipañci-
585	65	2894	german_prose_with_translit			none	1	4	0	0	"tajñab ""einer, der etwas aufgrund der Aus-"
585	66	2894	german_prose_with_translit			none	1	3	0	0	"führlichkeit [der Darlegung] versteht"" (Mvy"
585	67	2894	other			none	0	0	0	0	2385).
585	68	2894	other			none	0	0	0	0	236
585	69	2894	german_prose			none	0	2	0	0	pf. zu Irnam par 'byed.
585	70	2894	german_prose			none	0	1	0	0	1. öffnen.
585	71	2894	german_prose_with_translit			none	6	2	0	0	"me /09 9/ khan pa brtsegs pa ... Sin tu — ba ""ein"
585	72	2894	german_prose			none	0	4	0	0	mehrstöckiges Haus aus Blumen, es war schr
585	73	2894	german_prose_with_translit			none	3	2	0	0	"weit geöffnet"" (K9 ka 8625); bdud rtsi sgo"
585	74	2894	german_prose_with_translit			none	3	2	0	0	"ni imam par phya (r. phye) (metr.) ""das Tor"
585	75	2894	german_prose			none	0	3	0	0	"zum Elixir soll geöffnet werden"" (K841(2)"
585	76	2894	other			none	0	0	0	0	203b7).
585	77	2894	german_prose_with_translit			none	3	1	0	0	"Lex. rmam par phyes pa = vivrtah ""enthūllt,"
585	78	2894	german_prose			none	0	1	0	0	"aufgedeckt"" (Mvy 1305)."
585	79	2894	latin_other			none	1	0	0	0	2. unterscheiden, auseinandersetzen; — ba
585	80	2894	german_prose			none	0	1	0	0	Kommentar.
585	81	2894	latin_other			none	4	0	0	0	gal te chos thams cad yaṅ dag par ~ ste (smra)
585	82	2894	latin_other			none	2	0	0	0	"ba'o ""wenn er redet, indem er alle Dharmas"
585	83	2894	german_prose			none	0	2	0	0	"vollständig auseinandersetzt"" (MSg 73,14);"
586	1	2895	headword_line	རྣམ་པར་ཕྱེ་སྟེ་	phye ste	high	2	0	0	0	"རྣམ་པར་ཕྱེ་སྟེ་ ""་ rnam par phye ste"
586	2	2895	german_prose_with_translit			none	5	1	0	0	gan gis Ses rab kyi pha rol tu phyin pa 'di ...
586	3	2895	german_prose_with_translit			none	5	2	0	0	am par bkrol Zin — ste gsal ba dan yan
586	4	2895	latin_other			none	3	0	0	0	"dag par bstan par byas pa dan ""wer diese"
586	5	2895	german_prose_with_translit			none	1	2	0	0	Prajnāpāramitā erläutert und auseinanderge-
586	6	2895	german_prose			none	0	3	0	0	"setzt, erklärt und vollständig gelehrt hat"""
586	7	2895	german_prose_with_translit			none	3	1	0	0	(T3790 na 107b1); spyir 'grel ba la ...
586	8	2895	german_prose_with_translit			none	3	1	0	0	"la sogs pa min man po 'byun ho ""im allge-"
586	9	2895	german_prose			none	0	4	0	0	meinen existieren für die Kommentare viele
586	10	2895	german_prose_with_translit			none	3	1	0	0	"Bezeichnungen, wie rnam par phye ba"" (Bu"
586	11	2895	german_prose_with_translit			none	3	1	0	0	"676,2); rigs pa dan mi rigs pa — Zin ""er unter-"
586	12	2895	german_prose			none	0	4	0	0	"schied zwischen Richtigem und Falschem"""
586	13	2895	german_prose			none	0	1	0	0	(Tär 93,10).
586	14	2895	example_tibetan_latin			none	4	1	0	0	Lex. bdams (༥: ], gdams) pa'am btus pa'am
586	15	2895	german_prose_with_translit			none	3	1	0	0	brtags pa'am — ba = vicitah (Mvy 6838).
586	16	2895	latin_other			none	1	0	0	0	— ba
586	17	2895	latin_other			none	2	0	0	0	mam par phye ste smra
586	18	2895	tibetan_only	༡		none	0	1	0	0	༡ An
586	19	2895	tibetan_only	མ་པར་ཕེ་སེ་ས་བའི་སྲེ་		none	0	0	0	0	མ་པར་ཕེ་སེ་ས་བའི་སྲེ་
586	20	2895	tibetan_latin_mixed	ནཾ ཕཉྟམྨ		none	1	0	0	0	ནཾ ཕཉྟམྨ 5 ba'i sde
586	21	2895	german_prose_with_translit			none	2	2	0	0	Schule, Anhänger des Vibhajyavāda.
586	22	2895	german_prose_with_translit			none	1	1	0	0	eine buddh.
586	23	2895	german_prose_with_translit			none	3	1	0	0	gäi kun pa dan 'od sruns sde / sa ston sde
586	24	2895	latin_other			none	3	0	0	0	dan chos srun sde / man thos gos dinar slob
586	25	2895	latin_other			none	3	0	0	0	ma dan / — / thams cad yod par sinra
586	26	2895	german_prose_with_translit			none	2	4	0	0	"ba yin (metr.) ""die Schulen der Mülasarvä-"
586	27	2895	german_prose_with_translit			none	1	5	0	0	sti[vādin]s und Käsyapiyas, die Schule der
586	28	2895	german_prose_with_translit			none	1	4	0	0	Mahisasakas, die Schule der Dharmagupta-
586	29	2895	german_prose			none	0	4	0	0	kas sowie die Schulen der Bahusrutiyas,
586	30	2895	german_prose_with_translit			none	1	4	0	0	Tämrasätiyas und die Vibhajyavādins sind
586	31	2895	german_prose			none	0	5	0	0	"[die Schulen der] Sarvästivädins"" (T4140"
586	32	2895	latin_other			none	1	0	0	0	154b4 = Tār 207,9).
586	33	2895	german_prose_with_translit			none	1	3	0	0	Lex. vibhajyavādinab (Mvy 9084, Abt. sde
586	34	2895	latin_other			none	4	0	0	0	bZi nam pa bco brgyad du gyes pa'i min).
586	35	2896	headword_line	རྣམ་པར་ཕྱི་སྟེ་ལུང་བསྟན་པ་	phye ste luṅ	high	3	0	0	0	རྣམ་པར་ཕྱི་སྟེ་ལུང་བསྟན་པ་ rnam par phye ste luṅ
586	36	2896	latin_other			none	2	0	0	0	bstan pa analytische
586	37	2896	latin_other			none	1	0	0	0	"Erklärung, ""elucidation (response to a"
586	38	2896	latin_other			none	2	0	0	0	question) by analyzing or distinguishing
586	39	2896	latin_other			none	1	0	0	0	(different aspects involved beyond what
586	40	2896	latin_other			none	2	0	0	0	the question itself raised)* (BHSD 494 s. v.
586	41	2896	latin_other			none	1	0	0	0	vibhajyavyakarana).
586	42	2896	german_prose_with_translit			none	2	2	0	0	Lex. vibhajyavyāakaranam (Mvy 1659, sGra
586	43	2896	other			none	0	0	0	0	258).
586	44	2897	headword_line	རྣམ་པར་ཕྱེས་	phyes	high	2	1	0	0	རྣམ་པར་ཕྱེས་ rnam par phyes Trnam par phye.
586	45	2898	headword_line	རྣམ་པར་འཕྲུལ་	phrul	high	1	0	0	0	རྣམ་པར་འཕྲུལ་ rnam par 'phrul
586	46	2899	headword_line	རྣམ་པར་འཕེལ་	phel	high	1	1	0	0	རྣམ་པར་འཕེལ་ rnam par 'phel Kurzf.rnam 7)/)¢/
586	47	2899	german_prose			none	0	1	0	0	sich vermehren, wachsen, zu-
586	48	2899	german_prose			none	0	1	0	0	nehmen, gedeihen; — bar 'gyur zum Gedei-
586	49	2899	german_prose			none	0	1	0	0	hen gebracht werden; — bar byed stärken.
586	50	2899	german_prose_with_translit			none	3	2	0	0	"sa la sa yi beud dag ~ (metr.) ""auf der Erde"
586	51	2899	german_prose			none	0	4	0	0	"vermehrt sich die Fruchtbarkeit der Erde"""
586	52	2899	german_prose_with_translit			none	2	2	0	0	(Suv 88,19); dzam biwi glin di sa'i beud chen
586	53	2899	german_prose			none	0	2	0	0	"pos — bar 'gyur ""der Jambudvipa wird durch"
586	54	2899	german_prose			none	0	6	0	0	die kräftige Essenz der Erde zum Gedeihen
586	55	2899	german_prose_with_translit			none	1	1	0	0	"gebracht werden"" (Suv 95,15); dad pas thamis"
586	56	2899	latin_other			none	4	0	0	0	cad yan dag 'grub / de phyir dad pa imami
586	57	2899	german_prose_with_translit			none	3	2	0	0	"'phel bya (metr.) ""mit Vertrauen gelingt al-"
586	58	2899	german_prose_with_translit			none	1	2	0	0	les, darum stärke (skt. vivardhaka) man das
586	59	2899	german_prose			none	0	4	0	0	"Vertrauen"" (Mvup 4.5d); yons sur Zu bas Ins"
586	60	2899	latin_other			none	3	0	0	0	"rgyas sin / rgyas pas stobs ni — (metr.) ""durch"
586	61	2899	german_prose_with_translit			none	1	4	0	0	die Verdauung gedeiht der Körper, und weil
586	62	2899	german_prose			none	0	2	0	0	er gedeiht, nimmt seine Kraft zu (skt. viva-
586	63	2899	german_prose_with_translit			none	2	1	0	0	"rdhana)"" (Mvup 4.87b); 'dam dan lcag lcig"
586	64	2899	german_prose_with_translit			none	2	3	0	0	"khrod na padina — ""der Lotus wächst inmit-"
586	65	2899	german_prose			none	0	5	0	0	"ten von Schlamm und Dreck"" (Bu 749,3)."
586	66	2899	german_prose_with_translit			none	1	2	0	0	Lex. vivardhanam (Mvy 7483).
586	67	2900	headword_line	རྣམ་པར་འཕྱོ་བ་	phyo ba	high	2	1	0	0	རྣམ་པར་འཕྱོ་བ་ mam par 'phyo ba Kurzf. ?7//7?)/
586	68	2900	german_prose_with_translit			none	1	3	0	0	'phyo Bez. für Tisch.
586	69	2900	german_prose_with_translit			none	2	2	0	0	Lex. nat min (brDa, Dagy); rmam 'phyo'i
586	70	2900	german_prose_with_translit			none	4	3	0	0	"bdag po = ña'i min ""Bez. für Fisch"" (brDa);"
586	71	2900	german_prose_with_translit			none	6	2	0	0	"rnam 'phyo'i bdag po = ña'i gtso bo ""Herr der"
586	72	2900	german_prose			none	0	2	0	0	"Fische"" (Dagy)."
586	73	2901	headword_line	རྣམ་པར་འཕྲུལ་	phrul	high	1	2	0	0	རྣམ་པར་འཕྲུལ་ mam par 'phrul vgl. Irmam
586	74	2901	latin_other			none	1	0	0	0	phrul.
586	75	2901	other			none	0	0	0	0	1. sich verwandeln.
586	76	2901	latin_other			none	3	0	0	0	nam mkhar gnas te cig car cho 'phrul —
586	77	2901	german_prose			none	0	1	0	0	"(metr.) ""er verwandelt sich, indem er im"
586	78	2901	german_prose			none	0	3	0	0	Himmel weilt und gleichzeitig [beide] Wun-
586	79	2901	german_prose_with_translit			none	5	1	0	0	"der [vollbringt]"" (Rgs 20.11b); de ni ... sin tu"
586	80	2901	tibetan_latin_mixed			none	4	0	0	0	mi (༥ ], ma) ses pas ldons pa'! — pa yin par
586	81	2901	latin_other			none	1	0	0	0	"ses so ""er hat sich verwandelt, weil er durch"
586	82	2901	german_prose			none	0	4	0	0	"seine große Unwissenheit blind war"" (VisT"
586	83	2901	other			none	0	0	0	0	178,6).
586	84	2901	other			none	0	0	0	0	2. geistig verwirrt, verzaubert sein.
586	85	2901	latin_other			none	4	0	0	0	chan 'thuns pas ra ro ba dan / dnod pas —
586	86	2901	german_prose_with_translit			none	4	1	0	0	"bas rtsod pa chen po byun bar gyur nas ""vom"
587	1	2902	headword_line	རྣམ་པར་འཕྲུལ་བའི་་	phrul ba'i	high	2	0	0	0	རྣམ་པར་འཕྲུལ་བའི་་ rnam par 'phrul ba'i
587	2	2902	german_prose			none	0	2	0	0	Alkohol, den sie getrunken hatten, waren
587	3	2902	german_prose			none	0	2	0	0	"sie berauscht und vom Fluch verzaubert"""
587	4	2902	latin_other			none	3	0	0	0	(VIST 98,20); nam par 'phrul (7. 'khrul?) pa
587	5	2902	german_prose_with_translit			none	4	2	0	0	"bźi chad dag la dga’ ba (metr.) ""die Freu-"
587	6	2902	german_prose_with_translit			none	1	4	0	0	de am Beseitigen der vier Irrtümer (skt.
587	7	2902	german_prose_with_translit			none	1	1	0	0	"vibhrama)"" (Vmst 46c)."
587	8	2902	german_prose_with_translit			none	3	2	0	0	Lex. smyo ba sems ni ˆ~ = cittavibbrama (Ak
587	9	2902	other			none	0	0	0	0	53.201).
587	10	2902	tibetan_only			none	0	0	0	0	;>¬ ༨
587	11	2902	tibetan_only	རྣམ་པར་འཕྲུལ་བའི་རྒྱལ་པོས་ཞུས་པ་		none	0	0	0	0	རྣམ་པར་འཕྲུལ་བའི་རྒྱལ་པོས་ཞུས་པ་ mam par
587	12	2902	latin_other			none	2	0	0	0	'phrul ba'i
587	13	2902	german_prose_with_translit			none	3	3	0	0	rgyal pos Zus pa ein buddhistischer Text,
587	14	2902	german_prose_with_translit			none	1	1	0	0	skt. Vikurvanarajapariprcchā (Toh 167).
587	15	2902	german_prose			none	0	3	0	0	Lex. vikurvänaräjapariprechä (Mvy 1409,
587	16	2902	german_prose_with_translit			none	3	1	0	0	Abt. dam pa'i chos kyi min).
587	17	2903	headword_line	རྣམ་པར་འཕྲུལ་བའི་སྟོབས་	phrul ba'i	high	2	0	0	0	རྣམ་པར་འཕྲུལ་བའི་སྟོབས་ mam par 'phrul ba'i
587	18	2903	german_prose			none	0	1	0	0	stobs die wunderbare
587	19	2903	german_prose			none	0	2	0	0	Fähigkeit, sich zu verwandeln.
587	20	2903	german_prose			none	0	2	0	0	Lex. vikurvanabalam (Mvy 767, byan chub
587	21	2903	latin_other			none	3	0	0	0	sems dpa'i stobs beu'i min).
587	22	2904	headword_line	རྣམ་པར་འཕྲོ་	phro	high	1	0	0	0	རྣམ་པར་འཕྲོ་ rnam par 'phro sich ausbreiten,
587	23	2904	other			none	0	0	0	0	aufscheinen.
587	24	2904	german_prose_with_translit			none	1	2	0	0	gtum mo bar Zin — bas dri ma med Aid yani
587	25	2904	german_prose			none	0	1	0	0	"dag rig cin gsal (metr.) ""innere Hitze lodert,"
587	26	2904	german_prose			none	0	2	0	0	und indem sie sich ausbreitet, ist sie makel-
587	27	2904	german_prose			none	0	3	0	0	"los, völlig wissend und klar"" (Samv 31.32b);"
587	28	2904	german_prose_with_translit			none	4	1	0	0	glog gi ri mo rab tu 'gyed pa bäin du ... nam
587	29	2904	latin_other			none	5	0	0	0	"mkha'i kbams na ~ ba' mtshan ñid do ""wie"
587	30	2904	german_prose			none	0	3	0	0	beim Aussenden von Blitzstrahlen [gibt es]
587	31	2904	german_prose			none	0	5	0	0	im Himmelsraum Anzeichen des Aufschei-
587	32	2904	german_prose_with_translit			none	3	1	0	0	"nens"" (Lokn 92,3); khyod ni yons bsten yid"
587	33	2904	german_prose_with_translit			none	7	1	0	0	kyi Sin rta 'phyar gyur pa / sems kyi rgyud
587	34	2904	german_prose_with_translit			none	3	1	0	0	"ni... — ba yin (metr.) ""es breitet sich (für"
587	35	2904	german_prose_with_translit			none	2	2	0	0	skt. visphurati) eine Geisteshaltung aus, die
587	36	2904	german_prose			none	0	5	0	0	durch den Wunsch erhöht wird, dir zu die-
587	37	2904	german_prose			none	0	1	0	0	"nen"" (Vmst 454)."
587	38	2905	headword_line	རྣམ་པར་བམ་པ་	pa	medium	1	0	0	0	རྣམ་པར་བམ་པ་ rnam par bam pa aufgedunsen,
587	39	2905	other			none	0	0	0	0	geschwollen.
587	40	2905	german_prose_with_translit			none	3	1	0	0	Lex. ram par sbos pa'am skrans pa lta bu
587	41	2905	german_prose			none	0	1	0	0	"""wie: vollkommen aufgedunsen oder ge-"
587	42	2905	tibetan_only	རྣམ་པར་བླུ་		none	0	0	0	0	རྣམ་པར་བླུ་ rnam par blu
587	43	2905	german_prose_with_translit			none	2	2	0	0	"schwollen"" (brDa, ähnl. Dagy); —' ""du ses"
587	44	2905	german_prose_with_translit			none	2	1	0	0	"= vyādhmātakasamjnā ""Wahrnehmung eines"
587	45	2905	german_prose			none	0	2	0	0	"aufgedunsenen [Leichnams]"" (Mvy 1159,"
587	46	2905	german_prose_with_translit			none	3	1	0	0	Abt. mi sdug pa bsgom pa' min).
587	47	2905	other			none	0	0	0	0	byan.
587	48	2905	german_prose			none	0	3	0	0	1. gereinigt, rein; das Läutern, Reinigen.
587	49	2905	latin_other			none	2	0	0	0	kun nas hon mons par 'gyur gyi / —r mi 'gyur
587	50	2905	german_prose			none	0	2	0	0	"""was völlig befleckt ist, wird nicht gereinigt"""
587	51	2905	german_prose_with_translit			none	4	2	0	0	(Prav 97,20); kun nas non mons pa Zes bya ba
587	52	2905	german_prose_with_translit			none	8	1	0	0	de ni mtha' geig go / — Zes bya ba de ni mtha'
587	53	2905	german_prose_with_translit			none	2	4	0	0	"6/7/5 so ""das, was 'die Befleckung' heißt, ist"
587	54	2905	german_prose_with_translit			none	1	5	0	0	das eine Extrem, das, was 'die Reinheit' (skt.
587	55	2905	german_prose			none	0	4	0	0	"vyavadanam) heißt, ist das andere Extrem"""
587	56	2905	german_prose_with_translit			none	3	1	0	0	(Käsy 89,5); chos rnams ... phyis —r 'gyur ba
