volume	page	line	token_index	tibetan_syllable	latin_source	latin_target	tibetan_role	tibetan_feature	latin_realization	structural_unit	evidence_provenance	source_or_target	independence_class	feature_teaching_status	domain	alignment	confidence
wts_1_34	470	89	2	འགོང	gon	goṅ	pre_coda_structural_unit	འགོ	go	pre_coda_stem	reviewed_tibetan_exact_prefixed_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	472	162	3	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	472	162	3	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	473	130	2	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	473	130	2	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	475	131	2	གསུང	gsun	gsuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	475	131	2	གསུང	gsun	gsuṅ	pre_coda_structural_unit	གསུ	gsu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	476	154	2	འཚོང	tshoh	tshoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	476	154	2	འཚོང	tshoh	tshoṅ	pre_coda_structural_unit	འཚོ	tsho	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	483	42	3	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	483	42	3	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	485	209	2	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	485	209	2	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	487	172	3	མང	man	maṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	489	61	2	འཕོང	phon	phoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	489	61	2	འཕོང	phon	phoṅ	pre_coda_structural_unit	འཕོ	pho	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	489	71	1	སྒང	sgan	sgaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	489	71	1	སྒང	sgan	sgaṅ	pre_coda_structural_unit	སྒ	sga	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	489	90	1	སྒང	sgan	sgaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	489	90	1	སྒང	sgan	sgaṅ	pre_coda_structural_unit	སྒ	sga	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	489	114	1	སྒང	sgan	sgaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	489	114	1	སྒང	sgan	sgaṅ	pre_coda_structural_unit	སྒ	sga	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	489	149	2	ཁུང	khun	khuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	489	149	2	ཁུང	khun	khuṅ	pre_coda_structural_unit	ཁུ	khu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	491	157	2	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	491	157	2	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	491	175	3	ཕང	phan	phaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	491	175	3	ཕང	phan	phaṅ	pre_coda_structural_unit	ཕ	pha	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	493	91	2	ཁུང	khun	khuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	493	91	2	ཁུང	khun	khuṅ	pre_coda_structural_unit	ཁུ	khu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	2	2	བསྲུང	bsrun	bsruṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	2	2	བསྲུང	bsrun	bsruṅ	pre_coda_structural_unit	བསྲུ	bsru	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	67	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	67	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	83	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	83	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	92	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	92	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	94	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	94	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	108	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	108	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	114	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	114	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	118	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	118	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	124	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	124	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	495	130	1	སྒོང	sgon	sgoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	495	130	1	སྒོང	sgon	sgoṅ	pre_coda_structural_unit	སྒོ	sgo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	496	171	2	ཁུང	khun	khuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	496	171	2	ཁུང	khun	khuṅ	pre_coda_structural_unit	ཁུ	khu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	499	106	4	དུང	dun	duṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	501	110	2	གསང	gsan	gsaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	501	110	2	གསང	gsan	gsaṅ	pre_coda_structural_unit	གས	gsa	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	501	112	2	གསང	gsan	gsaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	501	112	2	གསང	gsan	gsaṅ	pre_coda_structural_unit	གས	gsa	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	503	71	1	སྒྲུང	sgrun	sgruṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	503	71	1	སྒྲུང	sgrun	sgruṅ	pre_coda_structural_unit	སྒྲུ	sgru	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	504	32	2	ཁང	khan	khaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	504	32	2	ཁང	khan	khaṅ	pre_coda_structural_unit	ཁ	kha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	508	125	3	ཤིང	sin	siṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	508	125	3	ཤིང	sin	siṅ	pre_coda_structural_unit	ཤི	si	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	510	21	3	ཁང	khan	khaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	510	21	3	ཁང	khan	khaṅ	pre_coda_structural_unit	ཁ	kha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	510	94	2	བཞི	bZi	bźi	root_consonant	ཞ	ź	root	reviewed_tibetan_exact_transcription_integrity	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	510	94	2	བཞི	bZi	bźi	unsegmented_structural_unit	བཞི	b□i	unaffected_span_support	reviewed_tibetan_exact_transcription_integrity	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	511	106	2	སྟོང	ston	stoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	511	106	2	སྟོང	ston	stoṅ	pre_coda_structural_unit	སྟོ	sto	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	511	108	2	སྟོང	ston	stoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	511	108	2	སྟོང	ston	stoṅ	pre_coda_structural_unit	སྟོ	sto	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	524	130	3	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	524	130	3	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	525	80	2	དབང	dban	dbaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	525	80	2	དབང	dban	dbaṅ	pre_coda_structural_unit	དབ	dba	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	526	125	3	རྐང	rkan	rkaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	526	125	3	རྐང	rkan	rkaṅ	pre_coda_structural_unit	རྐ	rka	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	526	143	3	ཤིང	sin	siṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	526	143	3	ཤིང	sin	siṅ	pre_coda_structural_unit	ཤི	si	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	528	128	2	སྤོང	spoh	spoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	528	128	2	སྤོང	spoh	spoṅ	pre_coda_structural_unit	སྤོ	spo	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	528	182	2	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	528	182	2	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	529	3	2	སོང	son	soṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	529	3	2	སོང	son	soṅ	pre_coda_structural_unit	སོ	so	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	529	5	7	སོང	son	soṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	unclear	secure_reviewed_alignment	high
wts_1_34	529	5	7	སོང	son	soṅ	pre_coda_structural_unit	སོ	so	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	unclear	secure_reviewed_alignment	medium
wts_1_34	530	187	2	སློང	slon	sloṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	530	187	2	སློང	slon	sloṅ	pre_coda_structural_unit	སློ	slo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	532	205	3	འཆང	chan	chaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	532	205	3	འཆང	chan	chaṅ	pre_coda_structural_unit	འཆ	cha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	534	168	3	ལཝ	Ina	lṅa	unsegmented_structural_unit	ལཝ	□□a	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	535	66	3	གཏང	gtan	gtaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	535	66	3	གཏང	gtan	gtaṅ	pre_coda_structural_unit	གཏ	gta	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	542	127	2	གཙང	gtsan	gtsaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	542	127	2	གཙང	gtsan	gtsaṅ	pre_coda_structural_unit	གཙ	gtsa	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	543	57	2	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	543	57	2	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	543	107	2	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	543	107	2	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	545	54	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	545	60	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	545	110	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	545	132	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	545	164	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	545	197	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	545	206	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	546	1	1	དངོས	dnos	dṅos				full_token	reviewed_tibetan_exact_dngos	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
