volume	page	line	token_index	tibetan_syllable	old_token	current_token	migration_class	context_excerpt
wts_1_34	795	178	4	ཉོབ	m	müde	unicode_latin_token_extent_repaired	ཉབ་ཉོབ་པ་ 7705 705 pa müde, schwach, teil-
wts_1_34	795	178	5	པ		schwach	new_alignment_requires_review	ཉབ་ཉོབ་པ་ 7705 705 pa müde, schwach, teil-
wts_1_34	795	196	0	ཉཾར	berreif		former_fragment_or_gloss_alignment_removed	ཉཾར་ 2)767 überreif werden, faulen.
wts_1_34	795	196	3	ཉཾར		überreif	newly_visible_unicode_token	ཉཾར་ 2)767 überreif werden, faulen.
wts_1_34	796	79	0	སྙུན	na		former_fragment_or_gloss_alignment_removed	གཉགས་སྙུན་ཀཱ་མཱ་ར་ 97796 dznäna ku mä ra npr.
wts_1_34	796	79	2	གཉགས	dzn		former_alignment_requires_review	གཉགས་སྙུན་ཀཱ་མཱ་ར་ 97796 dznäna ku mä ra npr.
wts_1_34	796	79	3	ཀཱ	ku		former_alignment_requires_review	གཉགས་སྙུན་ཀཱ་མཱ་ར་ 97796 dznäna ku mä ra npr.
wts_1_34	796	79	4	མཱ	m		former_alignment_requires_review	གཉགས་སྙུན་ཀཱ་མཱ་ར་ 97796 dznäna ku mä ra npr.
wts_1_34	796	79	5	ར	ra		former_alignment_requires_review	གཉགས་སྙུན་ཀཱ་མཱ་ར་ 97796 dznäna ku mä ra npr.
wts_1_34	797	42	0	བྱ	an		former_fragment_or_gloss_alignment_removed	གཉན་བྱ་ gäan bya ein Vogel, Moorhuhn (?).
wts_1_34	797	42	1	གཉན	g	gäan	unicode_latin_token_extent_repaired	གཉན་བྱ་ gäan bya ein Vogel, Moorhuhn (?).
wts_1_34	797	42	2	བྱ		bya	new_alignment_requires_review	གཉན་བྱ་ gäan bya ein Vogel, Moorhuhn (?).
wts_1_34	797	48	0	ད	rt		former_fragment_or_gloss_alignment_removed	གཉིནྷ་པན་ད་། Gottheit, gehört zu den
wts_1_34	797	48	2	པན	geh	gehört	unicode_latin_token_extent_repaired	གཉིནྷ་པན་ད་། Gottheit, gehört zu den
wts_1_34	797	48	3	ད		zu	new_alignment_requires_review	གཉིནྷ་པན་ད་། Gottheit, gehört zu den
wts_1_34	797	58	0	ཚ	an		former_fragment_or_gloss_alignment_removed	གཉན་ཚ་ güan tsha eine Antilope.
wts_1_34	797	58	1	གཉན	g	güan	unicode_latin_token_extent_repaired	གཉན་ཚ་ güan tsha eine Antilope.
wts_1_34	797	58	2	ཚ		tsha	new_alignment_requires_review	གཉན་ཚ་ güan tsha eine Antilope.
wts_1_34	797	65	5	ས	gef	gefährlicher	unicode_latin_token_extent_repaired	གཉན་ས་ 6/74/7 sa gefährlicher Ori.
wts_1_34	797	100	5	པ	entt	enttäuscht	unicode_latin_token_extent_repaired	གཉའ་ཆག་པ་ 9/7¢ chag pa enttäuscht, mutlos.
wts_1_34	800	48	0	སྟག	a		former_fragment_or_gloss_alignment_removed	གཉའ་སྟག་ güa’ //79 Genick, Höheres.
wts_1_34	800	48	1	གཉའ	g	güa	unicode_latin_token_extent_repaired	གཉའ་སྟག་ güa’ //79 Genick, Höheres.
wts_1_34	800	48	3	སྟག		Genick	new_alignment_requires_review	གཉའ་སྟག་ güa’ //79 Genick, Höheres.
wts_1_34	801	134	1	གཉིད	g	gäid	unicode_latin_token_extent_repaired	གཉིད་ gäid Schlaf; ~ du soṅ ba eingeschlafen.
wts_1_34	801	180	7	པ	tr	träge	unicode_latin_token_extent_repaired	གཉིད་ཀྱི་སྙོམ་པ་ 0?7//7 kyi siom pa träge, faul.
wts_1_34	801	193	4	འཐིབས	schl	schläfrig	unicode_latin_token_extent_repaired	གཉིད་འཐིབས་ 9/7// ’thibs schläfrig.
wts_1_34	801	203	0	ལྡོག	id		former_fragment_or_gloss_alignment_removed	གཉིད་ལྡོག་ gäid ldog pf. und imp. {9/7// log
wts_1_34	801	203	1	གཉིད	g	gäid	unicode_latin_token_extent_repaired	གཉིད་ལྡོག་ gäid ldog pf. und imp. {9/7// log
wts_1_34	801	203	2	ལྡོག		ldog	new_alignment_requires_review	གཉིད་ལྡོག་ gäid ldog pf. und imp. {9/7// log
wts_1_34	802	3	5	ཁྲོ	schl	schläfrig	unicode_latin_token_extent_repaired	གཉིད་ཁྲོ་ 0/77/7 bro schläfrig sein, einschlafen.
wts_1_34	802	11	0	མི	id		former_fragment_or_gloss_alignment_removed	གཉིད་མི་སད་ gäid mi sad auch güid mi zad
wts_1_34	802	11	1	གཉིད	g	gäid	unicode_latin_token_extent_repaired	གཉིད་མི་སད་ gäid mi sad auch güid mi zad
wts_1_34	802	11	2	མི	mi	mi	alignment_change_requires_review	གཉིད་མི་སད་ gäid mi sad auch güid mi zad
wts_1_34	802	11	3	སད		sad	new_alignment_requires_review	གཉིད་མི་སད་ gäid mi sad auch güid mi zad
wts_1_34	802	23	0	མ	ld		former_fragment_or_gloss_alignment_removed	གཉད་མ་ gäld mo 146/7//7 mo.
wts_1_34	802	23	1	གཉད	g	gäld	unicode_latin_token_extent_repaired	གཉད་མ་ gäld mo 146/7//7 mo.
wts_1_34	802	23	2	མ		mo	new_alignment_requires_review	གཉད་མ་ gäld mo 146/7//7 mo.
wts_1_34	802	116	1	གཉིས	gr	grüs	unicode_latin_token_extent_repaired	གཉིས་ grüs
wts_1_34	803	1	0	ཀ	is		former_fragment_or_gloss_alignment_removed	གཉིས་ཀ་ güis ka
wts_1_34	803	1	1	གཉིས	g	güis	unicode_latin_token_extent_repaired	གཉིས་ཀ་ güis ka
wts_1_34	803	1	2	ཀ		ka	new_alignment_requires_review	གཉིས་ཀ་ güis ka
wts_1_34	803	112	0	སྐྱེས	is		former_fragment_or_gloss_alignment_removed	གཉིས་སྐྱེས་ güis skyes.
wts_1_34	803	112	1	གཉིས	g	güis	unicode_latin_token_extent_repaired	གཉིས་སྐྱེས་ güis skyes.
wts_1_34	803	112	2	སྐྱེས		skyes	new_alignment_requires_review	གཉིས་སྐྱེས་ güis skyes.
wts_1_34	803	163	0	སྐྱེས	is		former_fragment_or_gloss_alignment_removed	གཉིས་སྐྱེས་ས་བོན་ gäis $/97/05 sa bon Bez. für Ei.
wts_1_34	803	163	1	གཉིས	g		former_alignment_requires_review	གཉིས་སྐྱེས་ས་བོན་ gäis $/97/05 sa bon Bez. für Ei.
wts_1_34	803	163	5	ས	sa		former_alignment_requires_review	གཉིས་སྐྱེས་ས་བོན་ gäis $/97/05 sa bon Bez. für Ei.
wts_1_34	803	163	6	བོན	bon		former_alignment_requires_review	གཉིས་སྐྱེས་ས་བོན་ gäis $/97/05 sa bon Bez. für Ei.
wts_1_34	803	169	0	འགྱུར	is		former_fragment_or_gloss_alignment_removed	གཉས འགྱུར་ gäis ’'gyur doppelt.
wts_1_34	803	169	1	གཉས	g	gäis	unicode_latin_token_extent_repaired	གཉས འགྱུར་ gäis ’'gyur doppelt.
wts_1_34	803	169	2	འགྱུར		gyur	new_alignment_requires_review	གཉས འགྱུར་ gäis ’'gyur doppelt.
wts_1_34	803	177	0	སྙོམས	is		former_fragment_or_gloss_alignment_removed	གཉིས་སྙོམས་པར་ཞུགས་ grüis sioms par Zugs
wts_1_34	803	177	1	གཉིས	gr	grüis	unicode_latin_token_extent_repaired	གཉིས་སྙོམས་པར་ཞུགས་ grüis sioms par Zugs
wts_1_34	803	177	2	སྙོམས	sioms	sioms	alignment_change_requires_review	གཉིས་སྙོམས་པར་ཞུགས་ grüis sioms par Zugs
wts_1_34	803	177	3	པར	par	par	alignment_change_requires_review	གཉིས་སྙོམས་པར་ཞུགས་ grüis sioms par Zugs
wts_1_34	803	177	4	ཞུགས		Zugs	new_alignment_requires_review	གཉིས་སྙོམས་པར་ཞུགས་ grüis sioms par Zugs
wts_1_34	804	38	0	ལྡན	is		former_fragment_or_gloss_alignment_removed	གཉིས་ལྡན་དས་ güis ldan dus auch nis ldan dus,
wts_1_34	804	38	1	གཉིས	g	güis	unicode_latin_token_extent_repaired	གཉིས་ལྡན་དས་ güis ldan dus auch nis ldan dus,
wts_1_34	804	38	2	ལྡན	ldan	ldan	alignment_change_requires_review	གཉིས་ལྡན་དས་ güis ldan dus auch nis ldan dus,
wts_1_34	804	38	3	དས		dus	new_alignment_requires_review	གཉིས་ལྡན་དས་ güis ldan dus auch nis ldan dus,
wts_1_34	804	59	0	པ	is		former_fragment_or_gloss_alignment_removed	གཉས་པ་ 'güis pa Tpis.
wts_1_34	804	59	1	གཉས	g	güis	unicode_latin_token_extent_repaired	གཉས་པ་ 'güis pa Tpis.
wts_1_34	804	59	2	པ		pa	new_alignment_requires_review	གཉས་པ་ 'güis pa Tpis.
wts_1_34	804	161	0	འཛིན	is		former_fragment_or_gloss_alignment_removed	གཉིས་འཛིན་ gäis 6277 6113115[150116 Ansicht.
wts_1_34	804	161	1	གཉིས	g	gäis	unicode_latin_token_extent_repaired	གཉིས་འཛིན་ gäis 6277 6113115[150116 Ansicht.
wts_1_34	804	161	5	འཛིན		Ansicht	new_alignment_requires_review	གཉིས་འཛིན་ gäis 6277 6113115[150116 Ansicht.
wts_1_34	804	167	0	སུ	is		former_fragment_or_gloss_alignment_removed	གཉིས་སུ་མེད་པར་*” gfüis su med par ...
wts_1_34	804	167	1	གཉིས	gf	gfüis	unicode_latin_token_extent_repaired	གཉིས་སུ་མེད་པར་*” gfüis su med par ...
wts_1_34	804	167	2	སུ	su	su	alignment_change_requires_review	གཉིས་སུ་མེད་པར་*” gfüis su med par ...
wts_1_34	804	167	3	མེད	med	med	alignment_change_requires_review	གཉིས་སུ་མེད་པར་*” gfüis su med par ...
wts_1_34	804	167	4	པར		par	new_alignment_requires_review	གཉིས་སུ་མེད་པར་*” gfüis su med par ...
wts_1_34	804	183	0	སུ	ls		former_fragment_or_gloss_alignment_removed	གཉིས་སུ་བལྟ་ güls su bita als Dualität, als ge-
wts_1_34	804	183	1	གཉིས	g	güls	unicode_latin_token_extent_repaired	གཉིས་སུ་བལྟ་ güls su bita als Dualität, als ge-
wts_1_34	804	183	2	སུ	su	su	alignment_change_requires_review	གཉིས་སུ་བལྟ་ güls su bita als Dualität, als ge-
wts_1_34	804	183	3	བལྟ		bita	new_alignment_requires_review	གཉིས་སུ་བལྟ་ güls su bita als Dualität, als ge-
wts_1_34	804	213	0	སུ	ls		former_fragment_or_gloss_alignment_removed	གཉིས་སུ་མི་གསུང་བ་ gäls su mi gsun ba ein-
wts_1_34	804	213	1	གཉིས	g	gäls	unicode_latin_token_extent_repaired	གཉིས་སུ་མི་གསུང་བ་ gäls su mi gsun ba ein-
wts_1_34	804	213	2	སུ	su	su	alignment_change_requires_review	གཉིས་སུ་མི་གསུང་བ་ gäls su mi gsun ba ein-
wts_1_34	804	213	3	མི	mi	mi	alignment_change_requires_review	གཉིས་སུ་མི་གསུང་བ་ gäls su mi gsun ba ein-
wts_1_34	804	213	4	གསུང	gsun	gsun	alignment_change_requires_review	གཉིས་སུ་མི་གསུང་བ་ gäls su mi gsun ba ein-
wts_1_34	804	213	5	བ		ba	new_alignment_requires_review	གཉིས་སུ་མི་གསུང་བ་ gäls su mi gsun ba ein-
wts_1_34	805	4	0	མ	ng		former_fragment_or_gloss_alignment_removed	གཉུག་མ་ 'gfäng ima.
wts_1_34	805	4	1	གཉུག	gf	gfäng	unicode_latin_token_extent_repaired	གཉུག་མ་ 'gfäng ima.
wts_1_34	805	4	2	མ		ima	new_alignment_requires_review	གཉུག་མ་ 'gfäng ima.
wts_1_34	805	37	0	ས	tte		former_fragment_or_gloss_alignment_removed	གཉག་མའི་ས་ 8/7//9 1777 sa Leichenstätte.
wts_1_34	805	37	5	གཉག	sa		former_alignment_requires_review	གཉག་མའི་ས་ 8/7//9 1777 sa Leichenstätte.
wts_1_34	805	37	6	མའི	Leichenst		former_alignment_requires_review	གཉག་མའི་ས་ 8/7//9 1777 sa Leichenstätte.
wts_1_34	805	41	0	སེམས	ug		former_fragment_or_gloss_alignment_removed	གཉག་སེམས་ཕྲ་མོ་ gfüug sems phra mo subtiles
wts_1_34	805	41	1	གཉག	gf	gfüug	unicode_latin_token_extent_repaired	གཉག་སེམས་ཕྲ་མོ་ gfüug sems phra mo subtiles
wts_1_34	805	41	2	སེམས	sems	sems	alignment_change_requires_review	གཉག་སེམས་ཕྲ་མོ་ gfüug sems phra mo subtiles
wts_1_34	805	41	3	ཕྲ	phra	phra	alignment_change_requires_review	གཉག་སེམས་ཕྲ་མོ་ gfüug sems phra mo subtiles
wts_1_34	805	41	4	མོ		mo	new_alignment_requires_review	གཉག་སེམས་ཕྲ་མོ་ gfüug sems phra mo subtiles
wts_1_34	805	51	0	པ	ngs		former_fragment_or_gloss_alignment_removed	གཉགས་པ་ güngs pa ein inneres Organ.
wts_1_34	805	51	1	གཉགས	g	güngs	unicode_latin_token_extent_repaired	གཉགས་པ་ güngs pa ein inneres Organ.
wts_1_34	805	51	2	པ		pa	new_alignment_requires_review	གཉགས་པ་ güngs pa ein inneres Organ.
wts_1_34	805	157	0	ཀ	en		former_fragment_or_gloss_alignment_removed	གཉེན་ཀ་ gäen ka Heiratsvermitdler (J. P).
wts_1_34	805	157	1	གཉེན	g	gäen	unicode_latin_token_extent_repaired	གཉེན་ཀ་ gäen ka Heiratsvermitdler (J. P).
wts_1_34	805	157	2	ཀ		ka	new_alignment_requires_review	གཉེན་ཀ་ gäen ka Heiratsvermitdler (J. P).
wts_1_34	806	110	0	བྱེད	en		former_fragment_or_gloss_alignment_removed	གཉེན་བྱེད་ güen byed
wts_1_34	806	110	1	གཉེན	g	güen	unicode_latin_token_extent_repaired	གཉེན་བྱེད་ güen byed
wts_1_34	806	110	2	བྱེད		byed	new_alignment_requires_review	གཉེན་བྱེད་ güen byed
wts_1_34	806	158	4	ཟླ	Verwandtschaftsverh	Verwandtschaftsverhältnis	unicode_latin_token_extent_repaired	གཉེན་ཟླ་ 9/707 zla Verwandtschaftsverhältnis,
wts_1_34	807	8	1	གཉིར	g	gäer	unicode_latin_token_extent_repaired	གཉིར་ 'gäer sich kümmern um, bemühen um,
wts_1_34	807	95	0	ཁམས	er		former_fragment_or_gloss_alignment_removed	གཉེར་ཁམས་ gäer khams Bereich der 9770) (?).
wts_1_34	807	95	1	གཉེར	g	gäer	unicode_latin_token_extent_repaired	གཉེར་ཁམས་ gäer khams Bereich der 9770) (?).
wts_1_34	807	95	2	ཁམས		khams	new_alignment_requires_review	གཉེར་ཁམས་ gäer khams Bereich der 9770) (?).
wts_1_34	807	194	0	ལས	er		former_fragment_or_gloss_alignment_removed	གཉེར་ལས་འཛིན་ güer las ’dzin Verwalter und
wts_1_34	807	194	1	གཉེར	g	güer	unicode_latin_token_extent_repaired	གཉེར་ལས་འཛིན་ güer las ’dzin Verwalter und
wts_1_34	807	194	2	ལས	las	las	alignment_change_requires_review	གཉེར་ལས་འཛིན་ güer las ’dzin Verwalter und
wts_1_34	807	194	3	འཛིན		dzin	new_alignment_requires_review	གཉེར་ལས་འཛིན་ güer las ’dzin Verwalter und
wts_1_34	808	109	0	ད	an		former_fragment_or_gloss_alignment_removed	མཉན་ད་ ཡོད་པ་ müan du yod pa
wts_1_34	808	109	1	མཉན	m	müan	unicode_latin_token_extent_repaired	མཉན་ད་ ཡོད་པ་ müan du yod pa
wts_1_34	808	109	2	ད	du	du	alignment_change_requires_review	མཉན་ད་ ཡོད་པ་ müan du yod pa
wts_1_34	808	109	3	ཡོད	yod	yod	alignment_change_requires_review	མཉན་ད་ ཡོད་པ་ müan du yod pa
wts_1_34	808	109	4	པ		pa	new_alignment_requires_review	མཉན་ད་ ཡོད་པ་ müan du yod pa
wts_1_34	809	88	0	དཀའ	am		former_fragment_or_gloss_alignment_removed	མཉམ་དཀའ་ müam dka’ npr. Magadha (vgl.
wts_1_34	809	88	1	མཉམ	m	müam	unicode_latin_token_extent_repaired	མཉམ་དཀའ་ müam dka’ npr. Magadha (vgl.
wts_1_34	809	88	2	དཀའ		dka	new_alignment_requires_review	མཉམ་དཀའ་ müam dka’ npr. Magadha (vgl.
wts_1_34	810	71	0	པར	am		former_fragment_or_gloss_alignment_removed	མཉམ་པར་བཞག་ mäam par biag pf. zu 1/7737/77
wts_1_34	810	71	1	མཉམ	m	mäam	unicode_latin_token_extent_repaired	མཉམ་པར་བཞག་ mäam par biag pf. zu 1/7737/77
wts_1_34	810	71	2	པར	par	par	alignment_change_requires_review	མཉམ་པར་བཞག་ mäam par biag pf. zu 1/7737/77
wts_1_34	810	71	3	བཞག		biag	new_alignment_requires_review	མཉམ་པར་བཞག་ mäam par biag pf. zu 1/7737/77
wts_1_34	810	128	0	པོ	am		former_fragment_or_gloss_alignment_removed	མཉམ་པོ་བདན་ müam po bdun auch ?7?/7:7/7/
wts_1_34	810	128	1	མཉམ	m	müam	unicode_latin_token_extent_repaired	མཉམ་པོ་བདན་ müam po bdun auch ?7?/7:7/7/
wts_1_34	810	128	2	པོ	po	po	alignment_change_requires_review	མཉམ་པོ་བདན་ müam po bdun auch ?7?/7:7/7/
wts_1_34	810	128	3	བདན		bdun	new_alignment_requires_review	མཉམ་པོ་བདན་ müam po bdun auch ?7?/7:7/7/
wts_1_34	810	142	0	འབྲེལ	am		former_fragment_or_gloss_alignment_removed	མཉམ་འབྲེལ་ müam ’brel gemeinsam.
wts_1_34	810	142	1	མཉམ	m	müam	unicode_latin_token_extent_repaired	མཉམ་འབྲེལ་ müam ’brel gemeinsam.
wts_1_34	810	142	2	འབྲེལ		brel	new_alignment_requires_review	མཉམ་འབྲེལ་ müam ’brel gemeinsam.
wts_1_34	810	161	0	གཞག	am		former_fragment_or_gloss_alignment_removed	མཉམ་གཞག་ müam 02:79 1?77/7/77?7 par 0279.
wts_1_34	810	161	1	མཉམ	m	müam	unicode_latin_token_extent_repaired	མཉམ་གཞག་ müam 02:79 1?77/7/77?7 par 0279.
wts_1_34	810	161	9	གཞག		par	new_alignment_requires_review	མཉམ་གཞག་ müam 02:79 1?77/7/77?7 par 0279.
wts_1_34	811	1	0	ལྕག	en		former_fragment_or_gloss_alignment_removed	མཉེན་ལྕག་ müen lcug
wts_1_34	811	1	1	མཉེན	m	müen	unicode_latin_token_extent_repaired	མཉེན་ལྕག་ müen lcug
wts_1_34	811	1	2	ལྕག		lcug	new_alignment_requires_review	མཉེན་ལྕག་ müen lcug
wts_1_34	811	72	1	མཉེལ	m	müiel	unicode_latin_token_extent_repaired	མཉེལ་ müiel auch 0/70/ resp. erschöpft, müde,
wts_1_34	811	155	1	མཉས	m	müles	unicode_latin_token_extent_repaired	"མཉས་ ""müles pf. zu Imfed reiben, einreiben,"
wts_1_34	811	181	0	ཐང	es		former_fragment_or_gloss_alignment_removed	མཉེས་ཐང་ möes than npr. eine Gegend.
wts_1_34	811	181	1	མཉེས	m	möes	unicode_latin_token_extent_repaired	མཉེས་ཐང་ möes than npr. eine Gegend.
wts_1_34	811	181	2	ཐང		than	new_alignment_requires_review	མཉེས་ཐང་ möes than npr. eine Gegend.
wts_1_34	811	184	6	པ	g	gütig	unicode_latin_token_extent_repaired	མཉེས་གཤིན་པ་ 777/705 047777 pa freundlich, gütig;
wts_1_34	811	224	1	རྙབ	r	rüab	unicode_latin_token_extent_repaired	"རྙབ་ "" rüab rüab zusammenraffen; vgl."
wts_1_34	812	172	1	རྙིབ	r	räib	unicode_latin_token_extent_repaired	རྙིབ་ räib Nachkommenschaft.
wts_1_34	813	106	0	བཀར	ed		former_fragment_or_gloss_alignment_removed	རྙེད་བཀར rüed bkur
wts_1_34	813	106	1	རྙེད	r	rüed	unicode_latin_token_extent_repaired	རྙེད་བཀར rüed bkur
wts_1_34	813	106	2	བཀར		bkur	new_alignment_requires_review	རྙེད་བཀར rüed bkur
wts_1_34	813	142	0	པར	ed		former_fragment_or_gloss_alignment_removed	རྙེད་པར་དཀའ་བ་ rüed par dka’ ba tried dka”.
wts_1_34	813	142	1	རྙེད	r	rüed	unicode_latin_token_extent_repaired	རྙེད་པར་དཀའ་བ་ rüed par dka’ ba tried dka”.
wts_1_34	813	142	2	པར	par	par	alignment_change_requires_review	རྙེད་པར་དཀའ་བ་ rüed par dka’ ba tried dka”.
wts_1_34	813	142	3	དཀའ	dka	dka	alignment_change_requires_review	རྙེད་པར་དཀའ་བ་ rüed par dka’ ba tried dka”.
wts_1_34	813	142	4	བ		ba	new_alignment_requires_review	རྙེད་པར་དཀའ་བ་ rüed par dka’ ba tried dka”.
wts_1_34	814	74	1	རྙོབ	ri	riüob	unicode_latin_token_extent_repaired	རྙོབ་ riüob pf. Ibrüabs fur. !bräab imp. ?770/5
wts_1_34	814	137	1	སྙགས	s	säags	unicode_latin_token_extent_repaired	སྙགས་ 'säags Schulden eintreiben; ༦1, 157709 2.
wts_1_34	814	148	0	སྙིགས	igs		former_fragment_or_gloss_alignment_removed	སྙགས་སྙིགས་ $/7:795 säigs Schmutz, Ablagerung.
wts_1_34	814	148	4	སྙགས	s	säigs	unicode_latin_token_extent_repaired	སྙགས་སྙིགས་ $/7:795 säigs Schmutz, Ablagerung.
wts_1_34	814	148	5	སྙིགས		Schmutz	new_alignment_requires_review	སྙགས་སྙིགས་ $/7:795 säigs Schmutz, Ablagerung.
wts_1_34	814	164	1	སྙད	s	säad	unicode_latin_token_extent_repaired	སྙད་ säad pf. und fur. 1/7577/7/,
wts_1_34	815	10	0	དཀྲིས	ad		former_fragment_or_gloss_alignment_removed	སྙད་དཀྲིས་ süad dkris Entschuldigung, Vor-
wts_1_34	815	10	1	སྙད	s	süad	unicode_latin_token_extent_repaired	སྙད་དཀྲིས་ süad dkris Entschuldigung, Vor-
wts_1_34	815	10	2	དཀྲིས		dkris	new_alignment_requires_review	སྙད་དཀྲིས་ süad dkris Entschuldigung, Vor-
wts_1_34	815	130	0	མགྲིན	an		former_fragment_or_gloss_alignment_removed	སྙན་མགྲིན་ süan mgrin Bez. für den weißen
wts_1_34	815	130	1	སྙན	s	süan	unicode_latin_token_extent_repaired	སྙན་མགྲིན་ süan mgrin Bez. für den weißen
wts_1_34	815	130	2	མགྲིན		mgrin	new_alignment_requires_review	སྙན་མགྲིན་ süan mgrin Bez. für den weißen
wts_1_34	815	159	0	འགྱར	an		former_fragment_or_gloss_alignment_removed	སྙན་འགྱར་ säan ’gyur wohlklingend; - med pa
wts_1_34	815	159	1	སྙན	s	säan	unicode_latin_token_extent_repaired	སྙན་འགྱར་ säan ’gyur wohlklingend; - med pa
wts_1_34	815	159	2	འགྱར		gyur	new_alignment_requires_review	སྙན་འགྱར་ säan ’gyur wohlklingend; - med pa
wts_1_34	816	103	0	ཆ	an		former_fragment_or_gloss_alignment_removed	སྙན་ཆ་ säan cha Ohrschmuck.
wts_1_34	816	103	1	སྙན	s	säan	unicode_latin_token_extent_repaired	སྙན་ཆ་ säan cha Ohrschmuck.
wts_1_34	816	103	2	ཆ		cha	new_alignment_requires_review	སྙན་ཆ་ säan cha Ohrschmuck.
wts_1_34	816	108	0	འཇེབས	an		former_fragment_or_gloss_alignment_removed	སྙན་འཇེབས་ säan 70/25 wohlklingend, interes-
wts_1_34	816	108	1	སྙན	s	säan	unicode_latin_token_extent_repaired	སྙན་འཇེབས་ säan 70/25 wohlklingend, interes-
wts_1_34	816	108	4	འཇེབས		wohlklingend	new_alignment_requires_review	སྙན་འཇེབས་ säan 70/25 wohlklingend, interes-
wts_1_34	816	136	0	དྭ	an		former_fragment_or_gloss_alignment_removed	སྩན་དྭ་གསོལ་ säan du gsol überbringen, be-
wts_1_34	816	136	1	སྩན	s	säan	unicode_latin_token_extent_repaired	སྩན་དྭ་གསོལ་ säan du gsol überbringen, be-
wts_1_34	816	136	2	དྭ	du	du	alignment_change_requires_review	སྩན་དྭ་གསོལ་ säan du gsol überbringen, be-
wts_1_34	816	136	3	གསོལ		gsol	new_alignment_requires_review	སྩན་དྭ་གསོལ་ säan du gsol überbringen, be-
wts_1_34	817	119	0	ཞེ	an		former_fragment_or_gloss_alignment_removed	སྙན་ཞེ་ säan Zu Eingabe, Ersuchen, Beschwer-
wts_1_34	817	119	1	སྙན	s	säan	unicode_latin_token_extent_repaired	སྙན་ཞེ་ säan Zu Eingabe, Ersuchen, Beschwer-
wts_1_34	817	119	2	ཞེ		Zu	new_alignment_requires_review	སྙན་ཞེ་ säan Zu Eingabe, Ersuchen, Beschwer-
wts_1_34	817	180	3	སུ	schwerh	schwerhörig	unicode_latin_token_extent_repaired	སྙན་སུ་ 7༧༡༩ sra schwerhörig.
wts_1_34	817	210	0	གསོལ	an		former_fragment_or_gloss_alignment_removed	སྙན་གསོལ་ säan gsol eine Audienz erbitten,
wts_1_34	817	210	1	སྙན	s	säan	unicode_latin_token_extent_repaired	སྙན་གསོལ་ säan gsol eine Audienz erbitten,
wts_1_34	817	210	2	གསོལ		gsol	new_alignment_requires_review	སྙན་གསོལ་ säan gsol eine Audienz erbitten,
wts_1_34	817	219	4	ལྟོང	h	hören	unicode_latin_token_extent_repaired	སྙན་ལྟོང་ san //90/7 hören, erfahren.
wts_1_34	818	121	3	གཤལ	Ohrl	Ohrläppchen	unicode_latin_token_extent_repaired	སྙལ་གཤལ་ 577:// gsal Ohrläppchen.
wts_1_34	818	129	1	སྙ	s	säi	unicode_latin_token_extent_repaired	སྙ་ 'säi auch ~ po weich.
wts_1_34	819	155	0	ཁམས	in		former_fragment_or_gloss_alignment_removed	སྙིང་ཁམས་ཅན་ säin khams can.
wts_1_34	819	155	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་ཁམས་ཅན་ säin khams can.
wts_1_34	819	155	2	ཁམས	khams	khams	alignment_change_requires_review	སྙིང་ཁམས་ཅན་ säin khams can.
wts_1_34	819	155	3	ཅན		can	new_alignment_requires_review	སྙིང་ཁམས་ཅན་ säin khams can.
wts_1_34	820	105	5	བ	ungl	unglücklich	unicode_latin_token_extent_repaired	སྙིང་ཁཆུ་བ་ $77/7 ’chn ba unglücklich, beküm-
wts_1_34	821	1	0	རྗེ	in		former_fragment_or_gloss_alignment_removed	སྙིང་རྗེ་བ་ säin rje ba
wts_1_34	821	1	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་རྗེ་བ་ säin rje ba
wts_1_34	821	1	2	རྗེ	rje	rje	alignment_change_requires_review	སྙིང་རྗེ་བ་ säin rje ba
wts_1_34	821	1	3	བ		ba	new_alignment_requires_review	སྙིང་རྗེ་བ་ säin rje ba
wts_1_34	821	25	2	སྙང	s	säin	unicode_latin_token_extent_repaired	སྙང་2 säin fie treu, loyal sein, nahestehen.
wts_1_34	821	43	0	ཏིག	in		former_fragment_or_gloss_alignment_removed	སྙིང་ཏིག་ säin tıg Essenz, etwas Essentielles;
wts_1_34	821	43	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་ཏིག་ säin tıg Essenz, etwas Essentielles;
wts_1_34	821	43	2	ཏིག		tıg	newly_visible_unicode_token	སྙིང་ཏིག་ säin tıg Essenz, etwas Essentielles;
wts_1_34	821	51	0	གཏམ	in		former_fragment_or_gloss_alignment_removed	སྙིང་གཏམ་ säin gtam Ratschlag, vertrauliches,
wts_1_34	821	51	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་གཏམ་ säin gtam Ratschlag, vertrauliches,
wts_1_34	821	51	2	གཏམ		gtam	new_alignment_requires_review	སྙིང་གཏམ་ säin gtam Ratschlag, vertrauliches,
wts_1_34	821	61	0	སྟོབས	in		former_fragment_or_gloss_alignment_removed	སྙིང་སྟོབས་ säin stobs
wts_1_34	821	61	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་སྟོབས་ säin stobs
wts_1_34	821	61	2	སྟོབས		stobs	new_alignment_requires_review	སྙིང་སྟོབས་ säin stobs
